2025337,502453330,502460537,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251203-repoint00067_v001.0002.cdf repoint00067 pivot=90.096
2025337,502483391,502538117,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251203-repoint00067_v001.0002.cdf repoint00067 pivot=90.096
2025338,502539730,502624520,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251204-repoint00068_v001.0002.cdf repoint00068 pivot=90.096
2025339,502626135,502641389,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251205-repoint00069_v001.0002.cdf repoint00069 pivot=90.096
2025339,502642550,502710909,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251205-repoint00069_v001.0002.cdf repoint00069 pivot=90.096
2025340,502712537,502797314,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251206-repoint00070_v001.0002.cdf repoint00070 pivot=90.096
2025341,502798942,502839192,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251207-repoint00071_v001.0002.cdf repoint00071 pivot=90.096
2025341,502840034,502840463,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251207-repoint00071_v001.0002.cdf repoint00071 pivot=90.096
2025341,502856555,502856560,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251207-repoint00071_v001.0002.cdf repoint00071 pivot=90.096
2025341,502857403,502860797,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251207-repoint00071_v001.0002.cdf repoint00071 pivot=90.096
2025341,502861640,502883717,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251207-repoint00071_v001.0002.cdf repoint00071 pivot=90.096
2025342,502885331,502934478,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251208-repoint00072_v001.0002.cdf repoint00072 pivot=90.096
